Dato;Rute;Turnummer;Busnummer;Nummerplade;Vagt-nummer;Vagt-nummer (REALTID);Køretøjs rotations-nummer;Køretøjs rotations-nummer (REALTID);Køretøjs rotations-startsted;Enhed (IMEI-nr.);Enhed (realtids data-ID);Retning;Entrepenør;Klient (Softwareudbyder);Klient (Softwareprodukt);Klient (Softwareversion);Første stop (PLANLAGT);Første stop (REALTID);Sidste stop (PLANLAGT);Sidste stop (REALTID);Tur-realtid-type;Afgang (første stop) (PLANLAGT);Afgang (første stop) (REALTID);Afgang (første stop) - Forsinkelse;Ankomst (Sidste stop) (PLANLAGT);Ankomst (sidste stop) (REALTID);Ankomst (sidste stop) - Forsinkelse;Destination;Forsinkelse (Maksimum);Forsinkelse (Minimum);Distance (PLANLAGT) (km);Distance (REALTID) (km);km/t max.;Køretøjs-kategori (PLANLAGT);Køretøjs-kategori (REALTID);Operatør;Bemærkning;Telefonnummer;Sammenfaldende;Alle stop betjent;Realtids-data findes
3-9-2017;Bus 10C;146;3745;ode-ke-3745;;;;;;355217060468510;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;14:15;14:15;0;14:41;14:40;-1;Citybus;2;-1;5,501;5,55;35;Bus;-;FYNBUS;;+4520432891;DEVICE;X;X;
3-9-2017;Bus 131;25;8377;rsd-tb-8377;;;;;;355217061784832;26;1;0001;HaCon;Smart ITCS client;2.6.1;Haarby Rtb. (Assens Kommune);Haarby Rtb. (Assens Kommune);OBC Plads C ank. (Odense Kommune);OBC Plads C ank. (Odense Kommune);SCHEDULED;14:18;14:18;0;15:26;15:30;4;Odense;6;0;44,998;44,829;88;Bus;-;FYNBUS;;+4520474960;DEVICE;;X;
3-9-2017;Bus 62;33;3518;ode-ke-3518;;;;;;355217060480499;25;1;0002;HaCon;Smart ITCS client;2.6.1;Lumby (Odense Kommune);Lumby (Odense Kommune);Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);SCHEDULED;14:29;14:30;1;15:15;15:15;0;Højby;1;0;20,415;19,655;54;Bus;-;FYNBUS;;+4520449452;DEVICE;X;X;
3-9-2017;Bus 140;75;8335;rsd-tb-8335;;;;;;355217061859451;26;1;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Banepl. Otterup (Nordfyn Kommune);Banepl. Otterup (Nordfyn Kommune);SCHEDULED;14:15;14:17;2;14:41;14:44;3;Otterup;4;2;19,984;17,421;81;Bus;-;FYNBUS;;+4520473237;DEVICE;X;X;
3-9-2017;Bus 152;44;8376;rsd-tb-8376;;;;;;355217061785078;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads A afg. (Odense Kommune);OBC Plads A afg. (Odense Kommune);Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);SCHEDULED;14:15;14:16;1;15:34;15:32;-2;Assens;4;-2;47,742;47,328;81;Bus;-;FYNBUS;;+4520474835;DEVICE;;X;
3-9-2017;Bus 10H;43;3702;ode-ke-3702;;;;;;355217060483568;25;1;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads C afg. (Odense Kommune);OBC Plads C afg. (Odense Kommune);OBC Plads C ank. (Odense Kommune);OBC Plads C ank. (Odense Kommune);SCHEDULED;14:15;14:15;0;14:51;14:50;-1;Havnebus;3;-1;7,491;7,606;53;Bus;-;FYNBUS;;+4520445493;DEVICE;;X;
3-9-2017;Bus 40;25;3586;ode-ke-3586;;;;;;355217060480762;25;1;0002;HaCon;Smart ITCS client;2.6.1;Bolbro (Odense Kommune);Bolbro (Odense Kommune);OBC Plads C ank. (Odense Kommune);OBC Plads C ank. (Odense Kommune);SCHEDULED;14:21;14:21;0;14:41;14:39;-2;Odense Banegård;2;-2;5,299;5,119;49;Bus;-;FYNBUS;;+4520452365;DEVICE;;X;
3-9-2017;Bus 931;74;8387;rsd-tb-8387;;;;;;355217061718277;26;2;0001;HaCon;Smart ITCS client;2.6.1;Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);SCHEDULED;14:13;14:14;1;15:50;15:51;1;Nyborg;3;-2;63,775;63,793;81;Bus;-;FYNBUS;;+4520475337;DEVICE;;X;
3-9-2017;Bus 920;41;8321;rsd-tb-8321;;;;;;355217061718830;26;1;0001;HaCon;Smart ITCS client;2.6.1;Kerteminde Rtb. (Kerteminde Kommune);Kerteminde Rtb. (Kerteminde Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;14:12;14:12;0;16:14;16:15;1;Faaborg;5;-12;84,617;83,62;83;Bus;-;FYNBUS;;+4520472805;DEVICE;X;X;
3-9-2017;Bus 81;72;3560;ode-ke-3560;;;;;;355217060480481;25;2;0002;HaCon;Smart ITCS client;2.6.1;Fraugde (Odense Kommune);Fraugde (Odense Kommune);Bågøgade (Odense Kommune);Bågøgade (Odense Kommune);SCHEDULED;14:9;14:10;1;14:55;15:0;5;Skibhusene;7;1;16,111;16,42;72;Bus;-;FYNBUS;;+4520454089;DEVICE;X;X;
3-9-2017;Bus 10C;140;3741;ode-ke-3741;;;;;;355217060462018;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;14:5;14:6;1;14:31;14:30;-1;Citybus;2;-1;5,501;5,557;43;Bus;-;FYNBUS;;+4520439604;DEVICE;X;X;
3-9-2017;Bus 913;30;5343;lak-bh-5343;;;;;;355217060423606;28;2;0021;HaCon;Smart ITCS client;2.6.1;Hou / Lohals (Langeland Kommune);Hou / Lohals (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);SCHEDULED;14:18;14:19;1;14:53;14:58;5;Rudkøbing;5;1;30,688;30,708;86;Bus;-;FYNBUS;;+4521306140;DEVICE;X;X;
3-9-2017;Bus 930;46;8369;rsd-tb-8369;;;;;;355217061718962;26;2;0001;HaCon;Smart ITCS client;2.6.1;Rudkøbing Plads B (Langeland Kommune);Rudkøbing Plads B (Langeland Kommune);Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);SCHEDULED;14:6;14:7;1;15:20;15:20;0;Nyborg;4;-2;53,534;53,572;89;Bus;-;FYNBUS;;+4520474758;DEVICE;X;X;
3-9-2017;Bus 81;49;3565;ode-ke-3565;;;;;;355217060371680;25;1;0002;HaCon;Smart ITCS client;2.6.1;Bågøgade (Odense Kommune);Bågøgade (Odense Kommune);Fraugde (Odense Kommune);Fraugde (Odense Kommune);SCHEDULED;14:15;14:16;1;14:58;15:4;6;Fraugde;7;-1;16,26;16,656;64;Bus;-;FYNBUS;;+4520439138;DEVICE;;X;
3-9-2017;Bus 51;57;3514;ode-ke-3514;;;;;;355217060403384;25;1;0002;HaCon;Smart ITCS client;2.6.1;Rasmus Rask Skolen (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);Agedrup (Odense Kommune);Agedrup (Odense Kommune);SCHEDULED;14:17;14:14;-3;15:28;15:28;0;Agedrup;7;-3;26,15;26,168;75;Bus;-;FYNBUS;;+4520449073;DEVICE;;X;
3-9-2017;Bus 29;33;3701;ode-ke-3701;;;;;;355217060483519;25;1;0002;HaCon;Smart ITCS client;2.6.1;Villestofte (Odense Kommune);Villestofte (Odense Kommune);OBC Plads A ank. (Odense Kommune);OBC Plads A ank. (Odense Kommune);SCHEDULED;14:24;14:24;0;14:56;14:54;-2;Odense Banegård;2;-2;12,065;11,177;53;Bus;-;FYNBUS;;+4520445376;DEVICE;X;X;
3-9-2017;Bus 151;53;8375;rsd-tb-8375;;;;;;355217061718335;26;1;0001;HaCon;Smart ITCS client;2.6.1;Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);OBC Plads A ank. (Odense Kommune);OBC Plads A ank. (Odense Kommune);SCHEDULED;14:3;14:4;1;15:11;15:11;0;Odense;8;0;43,813;44,363;90;Bus;-;FYNBUS;;+4520474834;DEVICE;;X;
3-9-2017;Bus 31;105;3511;ode-ke-3511;;;;;;355217060461937;25;1;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads B afg. (Odense Kommune);OBC Plads B afg. (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);SCHEDULED;14:0;14:0;0;14:23;14:23;0;Seden Syd;3;0;8,486;8,316;65;Bus;-;FYNBUS;;+4520448666;DEVICE;X;X;
3-9-2017;Bus 912;30;5342;lak-bh-5342;;;;;;355217062621363;28;2;0021;HaCon;Smart ITCS client;2.6.1;Bagenkop Rtb. (Langeland Kommune);Bagenkop Rtb. (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);Rudkøbing Plads A (Langeland Kommune);SCHEDULED;14:20;14:20;0;14:53;14:52;-1;Rudkøbing;2;-1;26,648;26,547;86;Bus;-;FYNBUS;;+4521308406;DEVICE;;X;
3-9-2017;Bus 31;66;3508;ode-ke-3508;;;;;;355217060403426;25;2;0002;HaCon;Smart ITCS client;2.6.1;Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);Sanderum (Odense Kommune);Sanderum (Odense Kommune);SCHEDULED;14:2;14:2;0;14:54;14:54;0;Sanderum;4;-2;16,074;16,178;57;Bus;-;FYNBUS;;+4520447705;DEVICE;X;X;
3-9-2017;Bus 10C;134;3744;ode-ke-3744;;;;;;355217060368900;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;13:55;13:57;2;14:21;14:21;0;Citybus;5;0;5,501;5,523;47;Bus;-;FYNBUS;;+4520439177;DEVICE;X;X;
3-9-2017;Bus 31;107;3507;ode-ke-3507;;;;;;355217060368967;25;1;0002;HaCon;Smart ITCS client;2.6.1;Sanderum (Odense Kommune);Sanderum (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);SCHEDULED;14:1;14:2;1;14:53;14:57;4;Seden Syd;6;-4;16,994;16,898;62;Bus;-;FYNBUS;;+4520447218;DEVICE;;X;
3-9-2017;Bus 920;37;8314;rsd-tb-8314;;;;;;355217061857810;26;1;0001;HaCon;Smart ITCS client;2.6.1;Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;13:58;14:1;3;15:14;15:16;2;Faaborg;6;2;61,031;60,833;89;Bus;-;FYNBUS;;+4520472460;DEVICE;X;X;
3-9-2017;Bus 53;16;3512;ode-ke-3512;;;;;;355217060461911;25;2;0002;HaCon;Smart ITCS client;2.6.1;Agedrup (Odense Kommune);Agedrup (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);SCHEDULED;13:56;13:56;0;15:9;15:9;0;Brændekilde;2;-6;25,798;21,475;68;Bus;-;FYNBUS;;+4520448891;DEVICE;;X;
3-9-2017;Bus 110;49;8384;rsd-tb-8384;;;;;;355217061784634;26;1;0001;HaCon;Smart ITCS client;2.6.1;Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);OBC Plads A ank. (Odense Kommune);OBC Plads A ank. (Odense Kommune);SCHEDULED;13:54;13:55;1;15:11;15:14;3;Odense;6;1;51,307;52,257;81;Bus;-;FYNBUS;;+4520475217;DEVICE;X;X;
3-9-2017;Bus 23;20;3501;ode-ke-3501;;;;;;355217060468486;25;2;0002;HaCon;Smart ITCS client;2.6.1;Tornbjerg (Odense Kommune);Tornbjerg (Odense Kommune);Morud Centret (Nordfyn Kommune);Morud Centret (Nordfyn Kommune);SCHEDULED;14:13;14:15;2;15:10;15:15;5;Morud;7;-2;23,877;23,817;72;Bus;-;FYNBUS;;+4520430183;DEVICE;X;X;
3-9-2017;Bus 61;76;3521;ode-ke-3521;;;;;;355217060480689;25;2;0002;HaCon;Smart ITCS client;2.6.1;Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);Stige (Odense Kommune);Stige (Odense Kommune);SCHEDULED;13:52;13:53;1;14:42;14:44;2;Stige;4;0;21,89;21,188;59;Bus;-;FYNBUS;;+4520449747;DEVICE;X;X;
3-9-2017;Bus 931;67;8360;rsd-tb-8360;;;;;;355217061858735;26;1;0001;HaCon;Smart ITCS client;2.6.1;Svendborg Plads B (Svendborg  Kommune);Svendborg Plads B (Svendborg  Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;13:50;13:49;-1;14:43;14:43;0;Faaborg;3;-1;29,476;29,426;70;Bus;-;FYNBUS;;+4520474307;DEVICE;;X;
3-9-2017;Bus 42;58;3585;ode-ke-3585;;;;;;355217060480648;25;2;0002;HaCon;Smart ITCS client;2.6.1;Syddansk Universitet (Odense Kommune);Syddansk Universitet (Odense Kommune);Ørnevej (Odense Kommune);Ørnevej (Odense Kommune);SCHEDULED;13:48;13:48;0;14:33;14:42;9;Tarup;10;-1;12,157;11,889;51;Bus;-;FYNBUS;;+4520452198;DEVICE;;X;
3-9-2017;Bus 61;87;3520;ode-ke-3520;;;;;;355217060403574;25;1;0002;HaCon;Smart ITCS client;2.6.1;Stige (Odense Kommune);Stige (Odense Kommune);Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);SCHEDULED;13:55;13:55;0;14:45;14:47;2;Højby;3;0;22,492;22,966;66;Bus;-;FYNBUS;;+4520449668;DEVICE;;X;
3-9-2017;Bus 10C;128;3745;ode-ke-3745;;;;;;355217060468510;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;13:45;13:45;0;14:11;14:9;-2;Citybus;2;-2;5,501;5,605;36;Bus;-;FYNBUS;;+4520432891;DEVICE;X;X;
3-9-2017;Bus 191;81;8344;rsd-tb-8344;;;;;;355217060480564;26;1;0001;HaCon;Smart ITCS client;2.6.1;Bogense Rtb. (Nordfyn Kommune);Bogense Rtb. (Nordfyn Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;13:46;13:50;4;14:26;14:32;6;Odense;7;2;29,476;29,279;80;Bus;-;FYNBUS;;+4520437856;DEVICE;;X;
3-9-2017;Bus 41;72;3586;ode-ke-3586;;;;;;355217060480762;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads C afg. (Odense Kommune);OBC Plads C afg. (Odense Kommune);Bolbro (Odense Kommune);Bolbro (Odense Kommune);SCHEDULED;13:45;13:46;1;14:5;14:8;3;Bolbro;5;1;6,432;6,65;46;Bus;-;FYNBUS;;+4520452365;DEVICE;X;X;
3-9-2017;Bus 140;78;8335;rsd-tb-8335;;;;;;355217061859451;26;2;0001;HaCon;Smart ITCS client;2.6.1;Banepl. Otterup (Nordfyn Kommune);Banepl. Otterup (Nordfyn Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;13:46;13:46;0;14:11;14:15;4;Odense;4;0;18,534;17,354;81;Bus;-;FYNBUS;;+4520473237;DEVICE;;X;
3-9-2017;Bus 41;129;3589;ode-ke-3589;;;;;;355217060484541;25;1;0002;HaCon;Smart ITCS client;2.6.1;Ørnevej (Odense Kommune);Ørnevej (Odense Kommune);Syddansk Universitet (Odense Kommune);Syddansk Universitet (Odense Kommune);SCHEDULED;13:47;13:49;2;14:38;14:42;4;Universitetet;9;2;13,073;13,041;54;Bus;-;FYNBUS;;+4520453557;DEVICE;;X;
3-9-2017;Bus 10C;122;3741;ode-ke-3741;;;;;;355217060462018;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;13:35;13:35;0;14:1;14:1;0;Citybus;2;-1;5,501;5,654;37;Bus;-;FYNBUS;;+4520439604;DEVICE;X;X;
3-9-2017;Bus 52;47;3513;ode-ke-3513;;;;;;355217060368785;25;1;0002;HaCon;Smart ITCS client;2.6.1;Rasmus Rask Skolen (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);Bullerup (Odense Kommune);Bullerup (Odense Kommune);SCHEDULED;13:51;13:52;1;14:57;14:55;-2;Bullerup;3;-4;22,342;22,441;62;Bus;-;FYNBUS;;+4520449059;DEVICE;X;X;
3-9-2017;Bus 30;48;3511;ode-ke-3511;;;;;;355217060461937;25;2;0002;HaCon;Smart ITCS client;2.6.1;Snedronningen / Seden Syd (Odense Kommune);Snedronningen / Seden Syd (Odense Kommune);OBC Plads B ank. (Odense Kommune);OBC Plads B ank. (Odense Kommune);SCHEDULED;13:34;13:35;1;13:56;13:57;1;Odense Banegård;3;0;7,618;7,571;56;Bus;-;FYNBUS;;+4520448666;DEVICE;X;X;
3-9-2017;Bus 91;53;3705;ode-ke-3705;;;;;;355217060483493;25;1;0002;HaCon;Smart ITCS client;2.6.1;Allesø (Odense Kommune);Allesø (Odense Kommune);Herluf Trolles Vej (Odense Kommune);Herluf Trolles Vej (Odense Kommune);SCHEDULED;13:30;13:30;0;14:10;14:10;0;Herluf Tr. Vej;3;0;16,781;16,192;54;Bus;-;FYNBUS;;+4520445834;DEVICE;;X;
3-9-2017;Bus 10H;37;3702;ode-ke-3702;;;;;;355217060483568;25;1;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads C afg. (Odense Kommune);OBC Plads C afg. (Odense Kommune);OBC Plads C ank. (Odense Kommune);OBC Plads C ank. (Odense Kommune);SCHEDULED;13:35;13:35;0;14:11;14:8;-3;Havnebus;2;-3;7,491;7,354;40;Bus;-;FYNBUS;;+4520445493;DEVICE;;X;
3-9-2017;Bus 191;72;8338;rsd-tb-8338;;;;;;355217060483758;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Bogense Rtb. (Nordfyn Kommune);Bogense Rtb. (Nordfyn Kommune);SCHEDULED;13:30;13:32;2;14:11;14:20;9;Bogense;11;2;29,669;29,385;81;Bus;-;FYNBUS;;+4520454057;DEVICE;;X;
3-9-2017;Bus 195;86;8368;rsd-tb-8368;;;;;;355217061718327;26;2;0001;HaCon;Smart ITCS client;2.6.1;Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;13:33;13:42;9;14:26;14:39;13;Odense;13;9;35,853;35,131;81;Bus;-;FYNBUS;;+4520474654;DEVICE;;X;
3-9-2017;Bus 195;73;8378;rsd-tb-8378;;;;;;355217061784949;26;1;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);SCHEDULED;13:30;13:31;1;14:24;14:24;0;Nyborg;3;-1;35,598;35,735;81;Bus;-;FYNBUS;;+4520475023;DEVICE;X;X;
3-9-2017;Bus 29;28;3701;ode-ke-3701;;;;;;355217060483519;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads A afg. (Odense Kommune);OBC Plads A afg. (Odense Kommune);Villestofte (Odense Kommune);Villestofte (Odense Kommune);SCHEDULED;13:30;13:31;1;13:58;14:1;3;Villestofte;4;0;11,379;10,665;51;Bus;-;FYNBUS;;+4520445376;DEVICE;;X;
3-9-2017;Bus 150;108;8323;rsd-tb-8323;;;;;;355217061718772;26;2;0001;HaCon;Smart ITCS client;2.6.1;Kerteminde Rtb. (Kerteminde Kommune);Kerteminde Rtb. (Kerteminde Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;13:32;13:36;4;14:11;14:17;6;Odense;10;4;21,617;20,191;81;Bus;-;FYNBUS;;+4520472835;DEVICE;;X;
3-9-2017;Bus 130;36;8373;rsd-tb-8373;;;;;;355217061718871;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads C afg. (Odense Kommune);OBC Plads C afg. (Odense Kommune);Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);SCHEDULED;13:30;13:36;6;14:33;14:36;3;Assens;8;3;45,294;45,351;91;Bus;-;FYNBUS;;+4520474818;DEVICE;;X;
3-9-2017;Bus 23;29;3504;ode-ke-3504;;;;;;355217060371805;25;1;0002;HaCon;Smart ITCS client;2.6.1;Morud Centret (Nordfyn Kommune);Morud Centret (Nordfyn Kommune);Tornbjerg (Odense Kommune);Tornbjerg (Odense Kommune);SCHEDULED;13:41;13:42;1;14:42;14:42;0;Tornbjerg;6;0;23,583;23,673;81;Bus;-;FYNBUS;;+4520431371;DEVICE;X;X;
3-9-2017;Bus 141;56;8350;rsd-tb-8350;;;;;;355217061783552;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Dannebrogsgade Pl. H (Odense Kommune);OBC Dannebrogsgade Pl. H (Odense Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;13:30;13:39;9;14:32;14:33;1;Faaborg;9;1;41,501;41,354;81;Bus;-;FYNBUS;;+4520473835;DEVICE;;X;
3-9-2017;Bus 931;65;8356;rsd-tb-8356;;;;;;355217061858289;26;1;0001;HaCon;Smart ITCS client;2.6.1;Nyborg Station (Nyborg Kommune);Nyborg Station (Nyborg Kommune);Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);SCHEDULED;13:30;13:31;1;15:10;15:10;0;Faaborg;5;-4;63,864;63,877;91;Bus;-;FYNBUS;;+4520474122;DEVICE;;X;
3-9-2017;Bus 10C;116;3744;ode-ke-3744;;;;;;355217060368900;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;13:25;13:27;2;13:51;13:51;0;Citybus;3;-1;5,501;5,583;47;Bus;-;FYNBUS;;+4520439177;DEVICE;X;X;
3-9-2017;Bus 141;65;8348;rsd-tb-8348;;;;;;355217061783693;26;1;0001;HaCon;Smart ITCS client;2.6.1;Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);OBC Dannebrogsgade PL. H ank. (Odense Kommune);OBC Dannebrogsgade PL. H ank. (Odense Kommune);SCHEDULED;13:29;13:30;1;14:26;14:30;4;Odense;4;0;41,518;41,414;85;Bus;-;FYNBUS;;+4520473752;DEVICE;;X;
3-9-2017;Bus 62;30;3518;ode-ke-3518;;;;;;355217060480499;25;2;0002;HaCon;Smart ITCS client;2.6.1;Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);Lumby (Odense Kommune);Lumby (Odense Kommune);SCHEDULED;13:22;13:22;0;14:10;14:11;1;Lumby;6;0;19,744;19,84;63;Bus;-;FYNBUS;;+4520449452;DEVICE;;X;
3-9-2017;Bus 130;41;8302;rsd-tb-8302;;;;;;355217061720018;26;1;0001;HaCon;Smart ITCS client;2.6.1;Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);OBC Plads C ank. (Odense Kommune);OBC Plads C ank. (Odense Kommune);SCHEDULED;13:19;13:21;2;14:26;14:30;4;Odense;8;-1;48,561;45,446;82;Bus;-;FYNBUS;;+4520471889;DEVICE;;X;
3-9-2017;Bus 21;58;3503;ode-ke-3503;;;;;;355217060371904;25;2;0002;HaCon;Smart ITCS client;2.6.1;Tornbjerg (Odense Kommune);Tornbjerg (Odense Kommune);Ubberud Skole (Odense Kommune);Ubberud Skole (Odense Kommune);SCHEDULED;13:43;13:44;1;14:37;14:40;3;Ubberud;5;-2;20,442;20,758;69;Bus;-;FYNBUS;;+4520430404;DEVICE;X;X;
3-9-2017;Bus 61;83;3516;ode-ke-3516;;;;;;355217060368975;25;1;0002;HaCon;Smart ITCS client;2.6.1;Stige (Odense Kommune);Stige (Odense Kommune);Højby Alle (Odense Kommune);Højby Alle (Odense Kommune);SCHEDULED;13:25;13:26;1;14:15;14:31;16;Højby;22;1;22,492;21,747;70;Bus;-;FYNBUS;;+4520449353;DEVICE;;X;
3-9-2017;Bus 250;71;4145;svb-ar-4145;;;;;;355217060422277;27;1;0006;HaCon;Smart ITCS client;2.6.1;Norgesvej (Svendborg  Kommune);Norgesvej (Svendborg  Kommune);Mærskgården / Lodsvej (Svendborg  Kommune);Mærskgården / Lodsvej (Svendborg  Kommune);SCHEDULED;13:15;13:15;0;13:58;13:58;0;Mærskgården;2;-5;16,326;15,001;63;Bus;-;FYNBUS;;+4524962666;DEVICE;;X;
3-9-2017;Bus 10C;110;3745;ode-ke-3745;;;;;;355217060468510;25;2;0002;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);OBC Plads D ank. (Odense Kommune);OBC Plads D ank. (Odense Kommune);SCHEDULED;13:15;13:17;2;13:41;13:39;-2;Citybus;3;-2;5,501;5,57;34;Bus;-;FYNBUS;;+4520432891;DEVICE;;X;
3-9-2017;Bus 151;32;8374;rsd-tb-8374;;;;;;355217061718665;26;2;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads A afg. (Odense Kommune);OBC Plads A afg. (Odense Kommune);Assens Rtb. (Assens Kommune);Assens Rtb. (Assens Kommune);SCHEDULED;13:15;13:16;1;14:24;14:23;-1;Assens;2;-1;43,886;46,153;83;Bus;-;FYNBUS;;+4520474823;DEVICE;X;X;
3-9-2017;Bus 920;36;8308;rsd-tb-8308;;;;;;355217061859634;26;2;0001;HaCon;Smart ITCS client;2.6.1;Faaborg Rtb. (Faaborg Midtfyn);Faaborg Rtb. (Faaborg Midtfyn);Kerteminde Rtb. (Kerteminde Kommune);Kerteminde Rtb. (Kerteminde Kommune);SCHEDULED;13:27;13:28;1;15:29;15:33;4;Kerteminde;12;1;84,333;84,119;87;Bus;-;FYNBUS;;+4520472156;DEVICE;;X;
3-9-2017;Bus 51;84;3517;ode-ke-3517;;;;;;355217060369015;25;2;0002;HaCon;Smart ITCS client;2.6.1;Bullerup (Odense Kommune);Bullerup (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);Rasmus Rask Skolen (Odense Kommune);SCHEDULED;13:27;13:27;0;14:34;14:33;-1;Bellinge;3;-5;21,944;22,143;60;Bus;-;FYNBUS;;+4520449447;DEVICE;X;X;
3-9-2017;Bus 150;93;8423;rsd-tb-8423;;;;;;355217062708079;26;1;0001;HaCon;Smart ITCS client;2.6.1;OBC Plads D afg. (Odense Kommune);OBC Plads D afg. (Odense Kommune);Kerteminde Rtb. (Kerteminde Kommune);Kerteminde Rtb. (Kerteminde Kommune);SCHEDULED;13:15;13:17;2;13:57;13:59;2;Kerteminde;4;-1;20,415;20,228;82;Bus;-;FYNBUS;;+4521306284;DEVICE;;X;
